job_ad_id,job_city_id,job_industry_id,job_type_id,job_ownership_id,job_fed_contractor,job_equal_opp_employer,job_req_any,job_req_communication,job_req_education,job_req_min_experience,job_req_computer,job_req_organization,job_req_school
496,1,1,1,2,NA,0,1,0,0,,0,0,none_listed
496,1,1,1,2,NA,0,1,0,0,,0,0,none_listed
496,1,1,1,2,NA,0,1,0,0,,0,0,none_listed
497,1,1,1,2,NA,0,1,1,0,,1,1,none_listed
497,1,1,1,2,NA,0,1,1,0,,1,1,none_listed
497,1,1,1,2,NA,0,1,1,0,,1,1,none_listed
497,1,1,1,2,NA,0,1,1,0,,1,1,none_listed
498,1,4,1,3,0,1,1,0,1,3,1,0,high_school_grad
498,1,4,1,3,0,1,1,0,1,3,1,0,high_school_grad
498,1,4,1,3,0,1,1,0,1,3,1,0,high_school_grad
498,1,4,1,3,0,1,1,0,1,3,1,0,high_school_grad
499,1,2,1,1,0,0,1,1,0,,0,1,none_listed
499,1,2,1,1,0,0,1,1,0,,0,1,none_listed
499,1,2,1,1,0,0,1,1,0,,0,1,none_listed
499,1,2,1,1,0,0,1,1,0,,0,1,none_listed
500,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
500,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
500,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
500,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
501,1,1,1,1,1,0,0,0,0,,0,0,none_listed
501,1,1,1,1,1,0,0,0,0,,0,0,none_listed
501,1,1,1,1,1,0,0,0,0,,0,0,none_listed
501,1,1,1,1,1,0,0,0,0,,0,0,none_listed
502,1,4,6,2,NA,0,1,0,0,5,1,0,none_listed
502,1,4,6,2,NA,0,1,0,0,5,1,0,none_listed
502,1,4,6,2,NA,0,1,0,0,5,1,0,none_listed
502,1,4,6,2,NA,0,1,0,0,5,1,0,none_listed
503,1,1,5,2,NA,0,0,0,0,,0,0,none_listed
503,1,1,5,2,NA,0,0,0,0,,0,0,none_listed
503,1,1,5,2,NA,0,0,0,0,,0,0,none_listed
503,1,1,5,2,NA,0,0,0,0,,0,0,none_listed
504,1,2,1,1,NA,0,1,1,0,,1,0,none_listed
504,1,2,1,1,NA,0,1,1,0,,1,0,none_listed
504,1,2,1,1,NA,0,1,1,0,,1,0,none_listed
504,1,2,1,1,NA,0,1,1,0,,1,0,none_listed
505,1,2,1,1,0,0,1,0,0,2,1,0,none_listed
505,1,2,1,1,0,0,1,0,0,2,1,0,none_listed
505,1,2,1,1,0,0,1,0,0,2,1,0,none_listed
505,1,2,1,1,0,0,1,0,0,2,1,0,none_listed
506,1,1,6,2,NA,0,1,0,1,,1,1,college
506,1,1,6,2,NA,0,1,0,1,,1,1,college
506,1,1,6,2,NA,0,1,0,1,,1,1,college
506,1,1,6,2,NA,0,1,0,1,,1,1,college
507,1,3,1,3,1,1,1,0,0,2,1,0,none_listed
507,1,3,1,3,1,1,1,0,0,2,1,0,none_listed
508,1,6,2,1,0,0,0,0,0,,0,0,none_listed
508,1,6,2,1,0,0,0,0,0,,0,0,none_listed
508,1,6,2,1,0,0,0,0,0,,0,0,none_listed
507,1,3,1,3,1,1,1,0,0,2,1,0,none_listed
507,1,3,1,3,1,1,1,0,0,2,1,0,none_listed
508,1,6,2,1,0,0,0,0,0,,0,0,none_listed
509,1,5,5,1,0,1,1,0,0,,1,0,none_listed
509,1,5,5,1,0,1,1,0,0,,1,0,none_listed
509,1,5,5,1,0,1,1,0,0,,1,0,none_listed
509,1,5,5,1,0,1,1,0,0,,1,0,none_listed
510,1,1,1,1,0,1,1,0,1,,1,0,college
510,1,1,1,1,0,1,1,0,1,,1,0,college
510,1,1,1,1,0,1,1,0,1,,1,0,college
510,1,1,1,1,0,1,1,0,1,,1,0,college
511,1,1,5,1,NA,0,1,0,0,some,0,0,none_listed
511,1,1,5,1,NA,0,1,0,0,some,0,0,none_listed
511,1,1,5,1,NA,0,1,0,0,some,0,0,none_listed
511,1,1,5,1,NA,0,1,0,0,some,0,0,none_listed
512,1,2,1,1,0,0,1,0,0,some,1,0,none_listed
512,1,2,1,1,0,0,1,0,0,some,1,0,none_listed
512,1,2,1,1,0,0,1,0,0,some,1,0,none_listed
512,1,2,1,1,0,0,1,0,0,some,1,0,none_listed
513,1,4,1,2,NA,0,0,0,0,,0,0,none_listed
513,1,4,1,2,NA,0,0,0,0,,0,0,none_listed
513,1,4,1,2,NA,0,0,0,0,,0,0,none_listed
513,1,4,1,2,NA,0,0,0,0,,0,0,none_listed
514,1,1,1,2,NA,0,1,0,0,some,1,0,none_listed
514,1,1,1,2,NA,0,1,1,0,,1,0,none_listed
515,1,3,5,1,0,1,1,0,0,1,1,0,none_listed
515,1,3,5,1,0,1,1,0,0,1,1,0,none_listed
515,1,3,5,1,0,1,1,0,0,1,1,0,none_listed
515,1,3,5,1,0,1,1,0,0,1,1,0,none_listed
516,1,1,1,1,0,0,1,0,0,,1,0,none_listed
516,1,1,1,1,0,0,1,0,0,,1,0,none_listed
516,1,1,1,1,0,0,1,0,0,,1,0,none_listed
516,1,1,1,1,0,0,1,0,0,,1,0,none_listed
517,1,4,5,1,1,1,1,0,0,,1,0,none_listed
517,1,4,5,1,1,1,1,0,0,,1,0,none_listed
517,1,4,5,1,1,1,1,0,0,,1,0,none_listed
517,1,4,5,1,1,1,1,0,0,,1,0,none_listed
518,1,2,6,1,0,0,1,0,1,,0,0,some_college
518,1,2,6,1,0,0,1,0,1,,0,0,some_college
519,1,3,3,1,0,0,1,0,0,some,0,0,none_listed
519,1,3,3,1,0,0,1,0,0,some,0,0,none_listed
518,1,2,6,1,0,0,1,0,1,,0,0,some_college
518,1,2,6,1,0,0,1,0,1,,0,0,some_college
520,1,2,1,2,NA,0,1,0,0,,1,0,none_listed
520,1,2,1,2,NA,0,1,0,0,,1,0,none_listed
520,1,2,1,2,NA,0,1,0,0,,1,0,none_listed
520,1,2,1,2,NA,0,1,0,0,,1,0,none_listed
193,2,3,4,1,0,1,1,0,0,3,0,0,none_listed
7,2,5,3,1,0,1,0,0,0,,0,0,none_listed
193,2,3,4,1,0,1,1,0,0,3,0,0,none_listed
235,2,1,4,2,NA,0,0,0,0,,0,0,none_listed
108,2,3,4,2,NA,0,0,0,0,,0,0,none_listed
133,2,3,4,3,0,0,1,0,0,2,0,0,none_listed
153,2,1,4,1,0,0,1,0,0,3,0,0,none_listed
7,2,5,3,1,0,1,0,0,0,,0,0,none_listed
277,2,2,2,2,NA,0,0,0,0,,0,0,none_listed
277,2,2,2,2,NA,0,0,0,0,,0,0,none_listed
153,2,1,4,1,0,0,1,0,0,3,0,0,none_listed
235,2,1,4,2,NA,0,0,0,0,,0,0,none_listed
277,2,2,2,2,NA,0,0,0,0,,0,0,none_listed
133,2,3,4,3,0,0,1,0,0,2,0,0,none_listed
153,2,1,4,1,0,0,1,0,0,3,0,0,none_listed
7,2,5,3,1,0,1,0,0,0,,0,0,none_listed
108,2,3,4,2,NA,0,0,0,0,,0,0,none_listed
153,2,1,4,1,0,0,1,0,0,3,0,0,none_listed
133,2,3,4,3,0,0,1,0,0,2,0,0,none_listed
235,2,1,4,2,NA,0,0,0,0,,0,0,none_listed
108,2,3,4,2,NA,0,0,0,0,,0,0,none_listed
7,2,5,3,1,0,1,0,0,0,,0,0,none_listed
193,2,3,4,1,0,1,1,0,0,3,0,0,none_listed
108,2,3,4,2,NA,0,0,0,0,,0,0,none_listed
193,2,3,4,1,0,1,1,0,0,3,0,0,none_listed
133,2,3,4,3,0,0,1,0,0,2,0,0,none_listed
235,2,1,4,2,NA,0,0,0,0,,0,0,none_listed
277,2,2,2,2,NA,0,0,0,0,,0,0,none_listed
298,2,3,3,1,0,1,1,0,0,2,0,0,none_listed
298,2,3,3,1,0,1,1,0,0,2,0,0,none_listed
298,2,3,3,1,0,1,1,0,0,2,0,0,none_listed
298,2,3,3,1,0,1,1,0,0,2,0,0,none_listed
521,2,1,5,4,0,0,1,0,0,,1,0,none_listed
521,2,1,5,4,0,0,1,0,0,,1,0,none_listed
521,2,1,5,4,0,0,1,0,0,,1,0,none_listed
521,2,1,5,4,0,0,1,0,0,,1,0,none_listed
299,2,3,4,3,1,0,0,0,0,,0,0,none_listed
299,2,3,4,3,1,0,0,0,0,,0,0,none_listed
299,2,3,4,3,1,0,0,0,0,,0,0,none_listed
299,2,3,4,3,1,0,0,0,0,,0,0,none_listed
300,2,2,3,3,0,1,1,1,1,,0,0,college
300,2,2,3,3,0,1,1,1,1,,0,0,college
300,2,2,3,3,0,1,1,1,1,,0,0,college
300,2,2,3,3,0,1,1,1,1,,0,0,college
523,2,2,5,1,0,0,1,0,0,some,0,0,none_listed
523,2,2,5,1,0,0,1,0,0,some,0,0,none_listed
523,2,2,5,1,0,0,1,0,0,some,0,0,none_listed
523,2,2,5,1,0,0,1,0,0,some,0,0,none_listed
524,2,2,5,2,NA,0,0,0,0,,0,0,none_listed
524,2,2,5,2,NA,0,0,0,0,,0,0,none_listed
524,2,2,5,2,NA,0,0,0,0,,0,0,none_listed
524,2,2,5,2,NA,0,0,0,0,,0,0,none_listed
525,2,1,5,4,0,0,1,1,0,,1,0,none_listed
525,2,1,5,4,0,0,1,1,0,,1,0,none_listed
525,2,1,5,4,0,0,1,1,0,,1,0,none_listed
525,2,1,5,4,0,0,1,1,0,,1,0,none_listed
301,2,2,3,3,0,0,0,0,0,,0,0,none_listed
301,2,2,3,3,0,0,0,0,0,,0,0,none_listed
301,2,2,3,3,0,0,0,0,0,,0,0,none_listed
301,2,2,3,3,0,0,0,0,0,,0,0,none_listed
526,1,2,1,1,0,1,0,0,0,,0,0,none_listed
526,1,2,1,1,0,1,0,0,0,,0,0,none_listed
526,1,2,1,1,0,1,0,0,0,,0,0,none_listed
526,1,2,1,1,0,1,0,0,0,,0,0,none_listed
527,1,1,6,2,NA,0,1,0,0,,1,1,none_listed
527,1,1,6,2,NA,0,1,0,0,,1,1,none_listed
527,1,1,6,2,NA,0,1,0,0,,1,1,none_listed
527,1,1,6,2,NA,0,1,0,0,,1,1,none_listed
528,1,2,1,3,0,0,1,0,0,,0,0,none_listed
528,1,2,1,3,0,0,1,0,0,,0,0,none_listed
528,1,2,1,3,0,0,1,0,0,,0,0,none_listed
528,1,2,1,3,0,0,1,0,0,,0,0,none_listed
529,1,1,1,2,NA,0,1,0,0,,1,1,none_listed
529,1,1,1,2,NA,0,1,0,0,,1,1,none_listed
529,1,1,1,2,NA,0,1,0,0,,1,1,none_listed
529,1,1,1,2,NA,0,1,0,0,,1,1,none_listed
530,1,4,1,1,0,0,1,1,0,,1,1,none_listed
530,1,4,1,1,0,0,1,1,0,,1,1,none_listed
530,1,4,1,1,0,0,1,1,0,,1,1,none_listed
530,1,4,1,1,0,0,1,1,0,,1,1,none_listed
531,1,4,1,1,0,0,1,1,0,,1,1,none_listed
531,1,4,1,1,0,0,1,1,0,,1,1,none_listed
531,1,4,1,1,0,0,1,1,0,,1,1,none_listed
531,1,4,1,1,0,0,1,1,0,,1,1,none_listed
532,1,1,1,2,NA,0,0,0,0,,0,0,none_listed
532,1,1,1,2,NA,0,0,0,0,,0,0,none_listed
532,1,1,1,2,NA,0,0,0,0,,0,0,none_listed
532,1,1,1,2,NA,0,0,0,0,,0,0,none_listed
533,1,2,6,2,NA,0,1,0,0,5,1,0,none_listed
533,1,2,6,2,NA,0,1,0,0,5,1,0,none_listed
533,1,2,6,2,NA,0,1,0,0,5,1,0,none_listed
533,1,2,6,2,NA,0,1,0,0,5,1,0,none_listed
534,1,4,1,1,0,1,1,0,0,,1,0,none_listed
534,1,4,1,1,0,1,1,0,0,,1,0,none_listed
534,1,4,1,1,0,1,1,0,0,,1,0,none_listed
534,1,4,1,1,0,1,1,0,0,,1,0,none_listed
535,1,1,6,2,0,0,1,1,1,1,0,1,college
535,1,1,6,2,0,0,1,1,1,1,0,1,college
535,1,1,6,2,0,0,1,1,1,1,0,1,college
535,1,1,6,2,0,0,1,1,1,1,0,1,college
536,1,3,1,1,0,1,1,0,0,,1,0,none_listed
536,1,3,1,1,0,1,1,0,0,,1,0,none_listed
536,1,3,1,1,0,1,1,0,0,,1,0,none_listed
536,1,3,1,1,0,1,1,0,0,,1,0,none_listed
538,1,3,4,1,0,0,1,0,0,,0,0,none_listed
537,1,1,1,4,0,1,1,0,0,,1,0,none_listed
537,1,1,1,4,0,1,1,0,0,,1,0,none_listed
538,1,3,4,1,0,0,1,0,0,,0,0,none_listed
537,1,1,1,4,0,1,1,0,0,,1,0,none_listed
537,1,1,1,4,0,1,1,0,0,,1,0,none_listed
539,1,2,1,3,0,1,1,0,0,,1,0,none_listed
539,1,2,1,3,0,1,1,0,0,,1,0,none_listed
539,1,2,1,3,0,1,1,0,0,,1,0,none_listed
539,1,2,1,3,0,1,1,0,0,,1,0,none_listed
540,1,1,5,4,0,1,1,0,0,,1,0,none_listed
540,1,1,5,4,0,1,1,0,0,,1,0,none_listed
540,1,1,5,4,0,1,1,0,0,,1,0,none_listed
540,1,1,5,4,0,1,1,0,0,,1,0,none_listed
541,1,3,1,1,0,0,1,0,0,some,1,0,none_listed
541,1,3,1,1,0,0,1,0,0,some,1,0,none_listed
541,1,3,1,1,0,0,1,0,0,some,1,0,none_listed
541,1,3,1,1,0,0,1,0,0,some,1,0,none_listed
542,1,5,6,1,0,1,1,0,0,,1,0,none_listed
542,1,5,6,1,0,1,1,0,0,,1,0,none_listed
542,1,5,6,1,0,1,1,0,0,,1,0,none_listed
542,1,5,6,1,0,1,1,0,0,,1,0,none_listed
543,1,2,5,1,0,0,1,0,0,,1,0,none_listed
543,1,2,5,1,0,0,1,0,0,,1,0,none_listed
543,1,2,5,1,0,0,1,0,0,,1,0,none_listed
543,1,2,5,1,0,0,1,0,0,,1,0,none_listed
544,1,5,1,1,0,1,1,0,0,,1,0,none_listed
544,1,5,1,1,0,1,1,0,0,,1,0,none_listed
544,1,5,1,1,0,1,1,0,0,,1,0,none_listed
544,1,5,1,1,0,1,1,0,0,,1,0,none_listed
545,1,3,6,1,0,1,1,0,0,,0,0,none_listed
545,1,3,6,1,0,1,1,0,0,,0,0,none_listed
545,1,3,6,1,0,1,1,0,0,,0,0,none_listed
545,1,3,6,1,0,1,1,0,0,,0,0,none_listed
546,1,2,6,1,0,0,1,0,0,,1,0,none_listed
546,1,2,6,1,0,0,1,0,0,,1,0,none_listed
546,1,2,6,1,0,0,1,0,0,,1,0,none_listed
546,1,2,6,1,0,0,1,0,0,,1,0,none_listed
547,1,2,1,1,0,0,1,0,0,some,1,0,none_listed
547,1,2,1,1,0,0,1,0,0,some,1,0,none_listed
548,1,3,3,1,0,0,1,0,0,,1,0,none_listed
548,1,3,3,1,0,0,1,0,0,,1,0,none_listed
549,1,1,6,2,NA,0,1,0,0,,1,0,none_listed
549,1,1,6,2,NA,0,1,0,0,,1,0,none_listed
549,1,1,6,2,NA,0,1,0,0,,1,0,none_listed
549,1,1,6,2,NA,0,1,0,0,,1,0,none_listed
48,2,1,2,2,NA,0,1,0,0,some,0,0,none_listed
236,2,1,2,2,NA,0,1,0,0,,0,1,none_listed
134,2,3,4,3,0,1,1,0,0,some,0,0,none_listed
48,2,1,2,2,NA,0,1,0,0,some,0,0,none_listed
109,2,1,5,2,NA,0,1,1,0,,0,0,none_listed
236,2,1,2,2,NA,0,1,0,0,,0,1,none_listed
195,2,3,4,1,0,0,1,0,0,,0,0,none_listed
134,2,3,4,3,0,1,1,0,0,some,0,0,none_listed
211,2,1,4,2,NA,0,1,0,0,some,0,0,none_listed
195,2,3,4,1,0,0,1,0,0,,0,0,none_listed
195,2,3,4,1,0,0,1,0,0,,0,0,none_listed
109,2,1,5,2,NA,0,1,1,0,,0,0,none_listed
80,2,1,5,1,0,1,1,0,0,some,0,0,none_listed
211,2,1,4,2,NA,0,1,0,0,some,0,0,none_listed
48,2,1,2,2,NA,0,1,0,0,some,0,0,none_listed
80,2,1,5,1,0,1,1,0,0,some,0,0,none_listed
236,2,1,2,2,NA,0,1,0,0,,0,1,none_listed
134,2,3,4,3,0,1,1,0,0,some,0,0,none_listed
80,2,1,5,1,0,1,1,0,0,some,0,0,none_listed
154,2,1,4,2,NA,0,1,0,0,some,0,0,none_listed
236,2,1,2,2,NA,0,1,0,0,,0,1,none_listed
109,2,1,5,2,NA,0,1,1,0,,0,0,none_listed
154,2,1,4,2,NA,0,1,0,0,some,0,0,none_listed
211,2,1,4,2,NA,0,1,0,0,some,0,0,none_listed
154,2,1,4,2,NA,0,1,0,0,some,0,0,none_listed
134,2,3,4,3,0,1,1,0,0,some,0,0,none_listed
80,2,1,5,1,0,1,1,0,0,some,0,0,none_listed
211,2,1,4,2,NA,0,1,0,0,some,0,0,none_listed
195,2,3,4,1,0,0,1,0,0,,0,0,none_listed
154,2,1,4,2,NA,0,1,0,0,some,0,0,none_listed
48,2,1,2,2,NA,0,1,0,0,some,0,0,none_listed
109,2,1,5,2,NA,0,1,1,0,,0,0,none_listed
550,2,1,1,2,NA,0,1,0,0,some,0,0,none_listed
550,2,1,1,2,NA,0,1,0,0,some,0,0,none_listed
550,2,1,1,2,NA,0,1,0,0,some,0,0,none_listed
550,2,1,1,2,NA,0,1,0,0,some,0,0,none_listed
551,2,1,6,4,0,1,1,0,1,some,1,0,college
551,2,1,6,4,0,1,1,0,1,some,1,0,college
551,2,1,6,4,0,1,1,0,1,some,1,0,college
551,2,1,6,4,0,1,1,0,1,some,1,0,college
552,2,2,5,1,0,0,1,0,0,some,0,0,none_listed
552,2,2,5,1,0,0,1,0,0,some,0,0,none_listed
552,2,2,5,1,0,0,1,0,0,some,0,0,none_listed
552,2,2,5,1,0,0,1,0,0,some,0,0,none_listed
302,2,5,3,1,0,0,1,0,0,,1,0,none_listed
302,2,5,3,1,0,0,1,0,0,,1,0,none_listed
302,2,5,3,1,0,0,1,0,0,,1,0,none_listed
302,2,5,3,1,0,0,1,0,0,,1,0,none_listed
553,1,4,1,3,0,1,1,0,0,,1,0,none_listed
553,1,4,1,3,0,1,1,0,0,,1,0,none_listed
553,1,4,1,3,0,1,1,0,0,,1,0,none_listed
553,1,4,1,3,0,1,1,0,0,,1,0,none_listed
554,1,1,1,2,NA,0,1,1,0,some,0,0,none_listed
554,1,1,1,2,NA,0,1,1,0,some,0,0,none_listed
555,1,1,4,1,0,1,1,0,0,3,0,0,none_listed
555,1,1,4,1,0,1,1,0,0,3,0,0,none_listed
555,1,1,4,1,0,1,1,0,0,3,0,0,none_listed
555,1,1,4,1,0,1,1,0,0,3,0,0,none_listed
556,1,2,1,1,0,0,1,0,0,,1,0,none_listed
556,1,2,1,1,0,0,1,0,0,,1,0,none_listed
556,1,2,1,1,0,0,1,0,0,,1,0,none_listed
556,1,2,1,1,0,0,1,0,0,,1,0,none_listed
557,1,2,4,2,NA,0,1,0,0,,0,0,none_listed
557,1,2,4,2,NA,0,1,0,0,,0,0,none_listed
557,1,2,4,2,NA,0,1,0,0,,0,0,none_listed
557,1,2,4,2,NA,0,1,0,0,,0,0,none_listed
558,1,6,5,2,0,0,1,0,0,some,1,0,none_listed
558,1,6,5,2,0,0,1,0,0,some,1,0,none_listed
558,1,6,5,2,0,0,1,0,0,some,1,0,none_listed
558,1,6,5,2,0,0,1,0,0,some,1,0,none_listed
559,1,1,1,2,0,0,1,0,0,,1,0,none_listed
559,1,1,1,2,0,0,1,0,0,,1,0,none_listed
559,1,1,1,2,0,0,1,0,0,,1,0,none_listed
559,1,1,1,2,0,0,1,0,0,,1,0,none_listed
560,1,1,1,2,NA,0,1,1,0,,0,1,none_listed
560,1,1,1,2,NA,0,1,1,0,,0,1,none_listed
560,1,1,1,2,NA,0,1,1,0,,0,1,none_listed
560,1,1,1,2,NA,0,1,1,0,,0,1,none_listed
561,1,4,1,2,0,1,1,0,0,3,0,0,none_listed
561,1,4,1,2,0,1,1,0,0,3,0,0,none_listed
562,1,1,1,4,0,0,1,0,0,some,1,1,none_listed
562,1,1,1,4,0,0,1,0,0,some,1,1,none_listed
563,1,3,5,2,NA,1,1,1,1,,1,0,college
563,1,3,5,2,NA,1,1,1,1,,1,0,college
563,1,3,5,2,NA,1,1,1,1,,1,0,college
563,1,3,5,2,NA,1,1,1,1,,1,0,college
564,1,1,1,2,0,0,1,0,0,,0,0,none_listed
564,1,1,1,2,0,0,1,0,0,,0,0,none_listed
565,1,2,1,2,NA,0,1,1,0,,0,0,none_listed
565,1,2,1,2,NA,0,1,1,0,,0,0,none_listed
565,1,2,1,2,NA,0,1,1,0,,0,0,none_listed
565,1,2,1,2,NA,0,1,1,0,,0,0,none_listed
566,1,2,1,2,1,0,1,1,0,3,1,1,none_listed
566,1,2,1,2,1,0,1,1,0,3,1,1,none_listed
566,1,2,1,2,1,0,1,1,0,3,1,1,none_listed
566,1,2,1,2,1,0,1,1,0,3,1,1,none_listed
567,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
567,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
567,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
567,1,1,1,2,NA,0,1,0,0,,1,0,none_listed
568,1,1,1,2,NA,1,1,0,0,some,1,0,none_listed
568,1,1,1,2,NA,1,1,0,0,,1,0,none_listed
569,1,1,6,2,NA,0,1,0,1,2,1,0,college
569,1,1,6,2,NA,0,1,0,1,2,1,0,college
569,1,1,6,2,NA,0,1,0,1,2,1,0,college
569,1,1,6,2,NA,0,1,0,1,2,1,0,college
570,1,1,1,1,0,0,1,0,0,,1,0,none_listed
570,1,1,1,1,0,0,1,0,0,,1,0,none_listed
570,1,1,1,1,0,0,1,0,0,,1,0,none_listed
570,1,1,1,1,0,0,1,0,0,,1,0,none_listed
571,1,2,1,1,0,0,1,0,0,10,1,0,none_listed
571,1,2,1,1,0,0,1,0,0,10,1,0,none_listed
571,1,2,1,1,0,0,1,0,0,10,1,0,none_listed
571,1,2,1,1,0,0,1,0,0,10,1,0,none_listed
572,1,2,1,1,0,0,1,0,0,3,0,0,none_listed
572,1,2,1,1,0,0,1,0,0,3,0,0,none_listed
572,1,2,1,1,0,0,1,0,0,3,0,0,none_listed
572,1,2,1,1,0,0,1,0,0,3,0,0,none_listed
573,1,2,1,2,0,0,1,0,0,,1,0,none_listed
573,1,2,1,2,0,0,1,0,0,,1,0,none_listed
573,1,2,1,2,0,0,1,0,0,,1,0,none_listed
573,1,2,1,2,0,0,1,0,0,,1,0,none_listed
574,1,1,6,4,0,1,1,0,0,,0,0,none_listed
574,1,1,6,4,0,1,1,0,0,,0,0,none_listed
574,1,1,6,4,0,1,1,0,0,,0,0,none_listed
574,1,1,6,4,0,1,1,0,0,,0,0,none_listed
575,1,4,1,2,NA,0,1,0,0,,1,0,none_listed
575,1,4,1,2,NA,0,1,0,0,,1,0,none_listed
575,1,4,1,2,NA,0,1,0,0,,1,0,none_listed
575,1,4,1,2,NA,0,1,0,0,,1,0,none_listed
576,1,1,1,1,0,0,1,0,0,some,1,0,none_listed
576,1,1,1,1,0,0,1,0,0,some,1,0,none_listed
576,1,1,1,1,0,0,1,0,0,some,1,0,none_listed
576,1,1,1,1,0,0,1,0,0,some,1,0,none_listed
135,2,3,4,1,0,1,1,0,1,some,0,0,some_college
81,2,3,2,1,0,0,1,0,0,2,0,0,none_listed
212,2,3,4,1,0,1,1,0,1,,0,0,college
155,2,3,4,1,0,1,1,0,0,some,0,0,none_listed
110,2,3,2,1,0,0,1,0,0,some,0,0,none_listed
135,2,3,4,1,0,1,1,0,1,some,0,0,some_college
110,2,3,2,1,0,0,1,0,0,some,0,0,none_listed
155,2,3,4,1,0,1,1,0,0,some,0,0,none_listed
212,2,3,4,1,0,1,1,0,1,,0,0,college
81,2,3,2,1,0,0,1,0,0,2,0,0,none_listed
212,2,3,4,1,0,1,1,0,1,,0,0,college
237,2,5,2,1,0,0,1,0,0,some,0,0,none_listed
155,2,3,4,1,0,1,1,0,0,some,0,0,none_listed
49,2,2,4,2,NA,0,1,0,0,some,0,0,none_listed
49,2,2,4,2,NA,0,1,0,0,some,0,0,none_listed
155,2,3,4,1,0,1,1,0,0,some,0,0,none_listed
196,2,3,4,1,0,0,1,0,0,some,0,0,none_listed
81,2,3,2,1,0,0,1,0,0,2,0,0,none_listed
110,2,3,2,1,0,0,1,0,0,some,0,0,none_listed
135,2,3,4,1,0,1,1,0,1,some,0,0,some_college
212,2,3,4,1,0,1,1,0,1,,0,0,college
196,2,3,4,1,0,0,1,0,0,some,0,0,none_listed
237,2,5,2,1,0,0,1,0,0,some,0,0,none_listed
196,2,3,4,1,0,0,1,0,0,some,0,0,none_listed
81,2,3,2,1,0,0,1,0,0,2,0,0,none_listed
49,2,2,4,2,NA,0,1,0,0,some,0,0,none_listed
237,2,5,2,1,0,0,1,0,0,some,0,0,none_listed
237,2,5,2,1,0,0,1,0,0,some,0,0,none_listed
110,2,3,2,1,0,0,1,0,0,some,0,0,none_listed
135,2,3,4,1,0,1,1,0,1,some,0,0,some_college
49,2,2,4,2,NA,0,1,0,0,some,0,0,none_listed
196,2,3,4,1,0,0,1,0,0,some,0,0,none_listed
577,2,4,5,2,NA,0,1,0,0,,1,0,none_listed
577,2,4,5,2,NA,0,1,0,0,,1,0,none_listed
577,2,4,5,2,NA,0,1,0,0,,1,0,none_listed
577,2,4,5,2,NA,0,1,0,0,,1,0,none_listed
578,2,2,1,1,0,0,1,0,0,,0,0,none_listed
578,2,2,1,1,0,0,1,0,0,,0,0,none_listed
578,2,2,1,1,0,0,1,0,0,,0,0,none_listed
578,2,2,1,1,0,0,1,0,0,,0,0,none_listed
579,2,1,1,1,0,0,1,0,0,,1,0,none_listed
579,2,1,1,1,0,0,1,0,0,,1,0,none_listed
579,2,1,1,1,0,0,1,0,0,,1,0,none_listed
579,2,1,1,1,0,0,1,0,0,,1,0,none_listed
580,2,1,6,4,0,0,1,0,0,,1,0,none_listed
580,2,1,6,4,0,0,1,0,0,,1,0,none_listed
580,2,1,6,4,0,0,1,0,0,,1,0,none_listed
580,2,1,6,4,0,0,1,0,0,,1,0,none_listed
581,2,4,5,2,NA,0,0,0,0,,0,0,none_listed
581,2,4,5,2,NA,0,0,0,0,,0,0,none_listed
581,2,4,5,2,NA,0,0,0,0,,0,0,none_listed
581,2,4,5,2,NA,0,0,0,0,,0,0,none_listed
303,2,5,2,1,0,1,1,0,0,,0,0,none_listed
303,2,5,2,1,0,1,1,0,0,,0,0,none_listed
303,2,5,2,1,0,1,1,0,0,,0,0,none_listed
303,2,5,2,1,0,1,1,0,0,,0,0,none_listed
582,1,1,1,2,0,1,1,0,0,3,1,0,none_listed
582,1,1,1,2,0,1,1,0,0,3,1,0,none_listed
582,1,1,1,2,0,1,1,0,0,3,1,0,none_listed
582,1,1,1,2,0,1,1,0,0,3,1,0,none_listed
583,1,4,6,2,NA,1,1,0,0,8,1,0,none_listed
583,1,4,6,2,NA,1,1,0,0,8,1,0,none_listed
584,1,1,1,2,NA,0,1,1,0,,1,1,none_listed
584,1,1,1,2,NA,0,1,1,0,,1,1,none_listed
584,1,1,1,2,NA,0,1,1,0,,1,1,none_listed
584,1,1,1,2,NA,0,1,1,0,,1,1,none_listed
585,1,1,1,4,0,0,1,0,1,,1,0,college
585,1,1,1,4,0,0,1,0,1,,1,0,college
585,1,1,1,4,0,0,1,0,1,,1,0,college
585,1,1,1,4,0,0,1,0,1,,1,0,college
586,1,2,5,2,NA,0,1,0,0,,1,0,none_listed
586,1,2,5,2,NA,0,1,0,0,,1,0,none_listed
586,1,2,5,2,NA,0,1,0,0,,1,0,none_listed
586,1,2,5,2,NA,0,1,0,0,,1,0,none_listed
587,1,2,5,2,NA,0,1,1,0,,1,0,none_listed
587,1,2,5,2,NA,0,1,1,0,,1,0,none_listed
587,1,2,5,2,NA,0,1,1,0,,1,0,none_listed
